시도명,지역,품목,대형폐기물구분명,규격,유무료여부,수수료,관리기관명,데이터기준일자,홈페이지,,
서울특별시,노원구,일반책상*유리별도,가구류,양쪽서랍형,유료,7000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,일반책상*유리별도,가구류,한쪽서랍형,유료,5000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,일반책상*유리별도,가구류,서랍없음,유료,3000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,컴퓨터책상*유리별도,가구류,가로120㎝이상,유료,5000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,컴퓨터책상*유리별도,가구류,가로120㎝미만,유료,4000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,독서실책상,가구류,일반형,유료,7000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,독서실책상,가구류,폐쇄형(문 달린 형태),유료,9000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,책상상판,가구류,긴 면이160㎝이상,유료,3000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,책상상판,가구류,긴 면이160㎝미만,유료,2000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,책상서랍,가구류,폭50㎝이상,유료,3000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,책상서랍,가구류,폭50㎝미만,유료,2000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(일반),가구류,싱글/슈퍼싱글,유료,5000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(일반),가구류,더블,유료,6000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(일반),가구류,퀸,유료,7000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(일반),가구류,킹,유료,8000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(일반),가구류,라지킹/슈퍼킹,유료,9000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(일반),가구류,매트리스 받침대(개당),유료,2000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(라텍스/메모리폼),가구류,싱글/슈퍼싱글(두께15㎝이상),유료,5000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(라텍스/메모리폼),가구류,싱글/슈퍼싱글(두께15㎝미만),유료,3000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(라텍스/메모리폼),가구류,더블(두께15㎝이상),유료,6000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(라텍스/메모리폼),가구류,더블(두께15㎝미만),유료,4000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(라텍스/메모리폼),가구류,퀸(두께15㎝이상),유료,7000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(라텍스/메모리폼),가구류,퀸(두께15㎝미만),유료,5000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(라텍스/메모리폼),가구류,킹(두께15㎝이상),유료,8000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(라텍스/메모리폼),가구류,킹(두께15㎝미만),유료,6000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(라텍스/메모리폼),가구류,라지킹/슈퍼킹(두께15㎝이상),유료,9000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(라텍스/메모리폼),가구류,라지킹/슈퍼킹(두께15㎝미만),유료,7000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(모션/전동),가구류,싱글/슈퍼싱글,유료,8000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(모션/전동),가구류,더블,유료,9000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(모션/전동),가구류,퀸,유료,10000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(모션/전동),가구류,킹,유료,11000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,(침대)매트리스(모션/전동),가구류,라지킹/슈퍼킹,유료,12000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,침대틀,가구류,싱글/슈퍼싱글,유료,5000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,침대틀,가구류,더블,유료,6000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,침대틀,가구류,퀸,유료,7000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,침대틀,가구류,킹,유료,8000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,침대틀,가구류,라지킹/슈퍼킹,유료,9000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,침대틀,가구류,하부서랍(1칸당),유료,500,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,침대틀,가구류,측면협탁(개당),유료,1500,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,침대틀,가구류,침대헤드(싱글/더블),유료,2000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,침대틀,가구류,침대헤드(퀸/킹),유료,3000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,돌침대/흙침대/옥침대,가구류,싱글/슈퍼싱글,유료,20000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,돌침대/흙침대/옥침대,가구류,더블,유료,24000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,돌침대/흙침대/옥침대,가구류,퀸,유료,27000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,돌침대/흙침대/옥침대,가구류,킹,유료,30000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,2층침대,가구류,침대틀(일반형),유료,15000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,2층침대,가구류,침대틀(벙커형),유료,10000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,2층침대,가구류,"매트리스(일반형,개당)",유료,5000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,2층침대,가구류,"매트리스(간이형,개당)",유료,3000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,2층침대,가구류,침대사다리,유료,2000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,저상침대,가구류,패밀리,유료,35000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,소파겸용 침대(소파베드),가구류,모든 규격,유료,10000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,접이식 간이 침대,가구류,1인용,유료,5000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,접이식 간이 침대,가구류,2인용,유료,8000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,병원침대,가구류,일반형/환자수송용,유료,12000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,병원침대,가구류,전동모션배드,유료,15000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,병원침대,가구류,병상보조침대(보호자용),유료,5000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,침대형 의료기,가구류,모든 규격,유료,10000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,장롱/옷장*유리별도,가구류,폭30㎝당(높이210㎝이상)/붙박이장,유료,5000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,장롱/옷장*유리별도,가구류,폭30㎝당(높이210㎝미만),유료,4000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,장롱/옷장*유리별도,가구류,폭30㎝당(높이180㎝미만),유료,3500,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,장롱/옷장*유리별도,가구류,폭30㎝당(높이150㎝미만),유료,2500,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,장롱/옷장*유리별도,가구류,비키니옷장(간이옷장),유료,3000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,행거/옷걸이,가구류,2단행거(가로2m이상),유료,6000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,행거/옷걸이,가구류,2단행거(가로2m미만),유료,4000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,행거/옷걸이,가구류,2단행거(가로1m미만),유료,2000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,행거/옷걸이,가구류,1단행거(가로2m이상),유료,3000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,행거/옷걸이,가구류,1단행거(가로2m미만),유료,2000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,행거/옷걸이,가구류,1단행거(가로1m미만),유료,1500,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,행거/옷걸이,가구류,하부서랍(1칸당),유료,1000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,행거/옷걸이,가구류,스탠드 옷걸이(일자형),유료,2000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,행거/옷걸이,가구류,벽걸이 접이식 간이형,유료,1000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,서랍장*유리별도,가구류,5단 이상(폭1m이상),유료,6000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,서랍장*유리별도,가구류,5단 이상(폭1m미만),유료,4000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,서랍장*유리별도,가구류,5단 미만(폭1m이상),유료,4000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,서랍장*유리별도,가구류,5단 미만(폭1m미만),유료,2000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,신발장,가구류,긴 면이200㎝이상,유료,10000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,신발장,가구류,긴 면이200㎝미만,유료,8000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,신발장,가구류,긴 면이150㎝미만,유료,6000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,신발장,가구류,긴 면이100㎝미만,유료,4000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,신발장,가구류,긴 면이50㎝미만,유료,2000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,책장/책꽂이,가구류,긴 면이200㎝이상,유료,10000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,책장/책꽂이,가구류,긴 면이200㎝미만,유료,8000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
서울특별시,노원구,책장/책꽂이,가구류,긴 면이150㎝미만,유료,6000,서울특별시 노원구청,2024-08-28,스마트클린 노원,,
